"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","TB",1,"00-0039063","DT","Calijah Kancey","Calijah","Kancey","Calf",NA,"Questionable","Calf",NA,"Full Participation in Practice",2023-09-08 18:42:16
2023,"REG","TEN",1,"00-0037742","WR","Treylon Burks","Treylon","Burks",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-08 19:03:44
2023,"REG","TEN",1,"00-0030564","WR","DeAndre Hopkins","DeAndre","Hopkins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:04:03
2023,"REG","TEN",1,"00-0034825","LB","Arden Key","Arden","Key",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-08 19:03:44
2023,"REG","TEN",1,"00-0039152","QB","Will Levis","Will","Levis",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-09-08 19:03:44
2023,"REG","TEN",1,"00-0035259","TE","Trevon Wesco","Trevon","Wesco",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:04:24
2023,"REG","TEN",1,"00-0037593","CB","Tre Avery","Tre","Avery","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 19:04:45
2023,"REG","TEN",1,"00-0034828","LB","Harold Landry","Harold","Landry","Abdomen",NA,"Questionable","Abdomen",NA,"Full Participation in Practice",2023-09-08 19:04:37
2023,"REG","TEN",1,"00-0036619","T","Dillon Radunz","Dillon","Radunz","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2023-09-08 19:04:37
2023,"REG","WAS",1,"00-0036671","WR","Dax Milne","Dax","Milne",NA,NA,NA,"Groin",NA,"Did Not Participate In Practice",2023-09-07 19:33:51
2023,"REG","WAS",1,"00-0035659","WR","Terry McLaurin","Terry","McLaurin",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2023-09-08 17:15:41
2023,"REG","WAS",1,"00-0036625","CB","Benjamin St-Juste","Benjamin","St-Juste",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-08 17:15:41
2023,"REG","WAS",1,"00-0036351","DE","James Smith-Williams","James","Smith-Williams","Oblique",NA,"Questionable","Oblique",NA,"Limited Participation in Practice",2023-09-08 17:16:07
2023,"REG","WAS",1,"00-0036321","DE","Chase Young","Chase","Young","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2023-09-08 17:16:07
2023,"REG","ARI",2,"00-0033553","RB","James Conner","James","Conner",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-15 19:53:46
2023,"REG","ARI",2,"00-0035636","DE","L.J. Collier","L.J.","Collier","Biceps",NA,"Out","Biceps",NA,"Did Not Participate In Practice",2023-09-15 19:55:48
2023,"REG","ARI",2,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-15 19:55:40
2023,"REG","ARI",2,"00-0033890","S","Budda Baker","Budda","Baker","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ARI",2,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum","Hand",NA,"Questionable","Hand",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ARI",2,"00-0036371","DT","Leki Fotu","Leki","Fotu","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ATL",2,"00-0026190","DE","Calais Campbell","Calais","Campbell",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-13 20:56:52
2023,"REG","ATL",2,"00-0033858","TE","Jonnu Smith","Jonnu","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-13 20:56:38
2023,"REG","ATL",2,"00-0030578","RB","Cordarrelle Patterson","Cordarrelle","Patterson",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2023-09-15 17:32:26
2023,"REG","ATL",2,"00-0037810","LB","Troy Andersen","Troy","Andersen","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2023-09-15 17:32:51
2023,"REG","ATL",2,"00-0036274","CB","Jeff Okudah","Jeff","Okudah","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2023-09-15 17:33:09
2023,"REG","BAL",2,"00-0036369","G","John Simpson","John","Simpson",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-15 18:36:40
2023,"REG","BAL",2,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-15 18:37:14
2023,"REG","BAL",2,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-15 18:37:25
2023,"REG","BAL",2,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-15 18:37:32
2023,"REG","BAL",2,"00-0033894","S","Marcus Williams","Marcus","Williams","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2023-09-15 18:37:40
2023,"REG","BAL",2,"00-0034753","TE","Mark Andrews","Mark","Andrews","Quadricep",NA,"Questionable","Quadricep",NA,"Full Participation in Practice",2023-09-15 18:37:04
2023,"REG","BUF",2,"00-0031936","C","Mitch Morse","Mitch","Morse",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-09-15 18:31:43
2023,"REG","CAR",2,"00-0036944","CB","Jaycee Horn","Jaycee","Horn",NA,NA,NA,"Hamstring",NA,"Did Not Participate In Practice",2023-09-15 17:02:27
2023,"REG","CAR",2,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Biceps",NA,"Full Participation in Practice",2023-09-16 17:55:54
2023,"REG","CAR",2,"00-0034777","WR","D.J. Chark","D.J.","Chark","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2023-09-16 17:56:05
2023,"REG","CHI",2,"00-0038111","CB","Kyler Gordon","Kyler","Gordon",NA,NA,NA,"Hand",NA,"Did Not Participate In Practice",2023-09-13 18:52:03
2023,"REG","CHI",2,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-14 19:03:27
2023,"REG","CHI",2,"00-0033765","LB","Dylan Cole","Dylan","Cole",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 19:41:35
2023,"REG","CHI",2,"00-0035649","G","Nate Davis","Nate","Davis","Not injury related - personal matter",NA,"Doubtful",NA,NA,"
    ",2023-09-16 20:37:40
2023,"REG","CHI",2,"00-0037129","CB","Josh Blackwell","Josh","Blackwell","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 19:42:03
2023,"REG","CIN",2,"00-0036442","QB","Joe Burrow","Joe","Burrow",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-15 18:00:48
2023,"REG","CIN",2,"00-0037743","S","Dax Hill","Dax","Hill",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-09-15 18:00:48
2023,"REG","CIN",2,"00-0036850","DE","Cam Sample","Cam","Sample",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-15 18:01:32
2023,"REG","CIN",2,"00-0036294","LB","Logan Wilson","Logan","Wilson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-15 18:00:48
2023,"REG","CIN",2,"00-0033548","CB","Chidobe Awuzie","Chidobe","Awuzie",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-09-15 18:01:46
2023,"REG","CIN",2,"00-0036314","LB","Markus Bailey","Markus","Bailey","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2023-09-15 18:02:03
2023,"REG","CIN",2,"00-0036857","RB","Chris Evans","Chris","Evans","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-15 18:02:21
2023,"REG","CIN",2,"00-0036902","DE","Joseph Ossai","Joseph","Ossai","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-15 18:02:43
2023,"REG","CLE",2,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
2023,"REG","CLE",2,"00-0033868","DE","Myles Garrett","Myles","Garrett",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
2023,"REG","CLE",2,"00-0031270","DT","Shelby Harris","Shelby","Harris",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2023-09-16 17:55:41
2023,"REG","CLE",2,"00-0034746","DT","Maurice Hurst","Maurice","Hurst",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-16 17:55:51
2023,"REG","CLE",2,"00-0039014","T","Dawand Jones","Dawand","Jones",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-09-16 17:56:23
2023,"REG","CLE",2,"00-0033570","LB","Anthony Walker","Anthony","Walker",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
2023,"REG","CLE",2,"00-0036267","T","Jedrick Wills","Jedrick","Wills",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-09-16 17:56:47
2023,"REG","CLE",2,"00-0038561","DT","Siaki Ika","Siaki","Ika","Foot",NA,"Questionable","Foot",NA,"Did Not Participate In Practice",2023-09-16 17:56:58
2023,"REG","CLE",2,"00-0031544","WR","Amari Cooper","Amari","Cooper","Groin",NA,"Questionable","Not injury related - resting player","Groin","Limited Participation in Practice",2023-09-16 17:57:33
2023,"REG","CLE",2,"00-0035625","S","Juan Thornhill","Juan","Thornhill","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2023-09-16 17:56:58
2023,"REG","DAL",2,"00-0037665","DE","Sam Williams","Sam","Williams",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-15 19:08:38
2023,"REG","DAL",2,"00-0027947","T","Tyron Smith","Tyron","Smith",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-15 19:07:59
2023,"REG","DAL",2,"00-0037243","T","Tyler Smith","Tyler","Smith","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 19:09:46
2023,"REG","DAL",2,"00-0035301","S","Donovan Wilson","Donovan","Wilson","Calf",NA,"Doubtful","Calf",NA,"Limited Participation in Practice",2023-09-15 19:10:08
2023,"REG","DAL",2,"00-0031236","WR","Brandin Cooks","Brandin","Cooks","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2023-09-15 19:09:29
2023,"REG","DAL",2,"00-0031402","G","Zack Martin","Zack","Martin","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2023-09-15 19:09:29
2023,"REG","DEN",2,"00-0036407","WR","Jerry Jeudy","Jerry","Jeudy",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:17:12
2023,"REG","DEN",2,"00-0033297","DT","D.J. Jones","D.J.","Jones",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 20:17:12
2023,"REG","DEN",2,"00-0038552","CB","Riley Moss","Riley","Moss",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2023-09-15 20:17:12
2023,"REG","DEN",2,"00-0032210","LB","Frank Clark","Frank","Clark","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2023-09-15 20:17:25
2023,"REG","DEN",2,"00-0037252","TE","Greg Dulcich","Greg","Dulcich","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 20:17:29
2023,"REG","DET",2,"00-0034345","C","Frank Ragnow","Frank","Ragnow",NA,NA,NA,"Toe","Not injury related - resting p","Did Not Participate In Practice",2023-09-15 19:53:42
2023,"REG","DET",2,"00-0036124","CB","Khalil Dorsey","Khalil","Dorsey","Illness",NA,"Out","Illness",NA,"Did Not Participate In Practice",2023-09-15 19:56:42
2023,"REG","DET",2,"00-0034096","CB","Emmanuel Moseley","Emmanuel","Moseley","Knee","Hamstring","Out","Knee","Hamstring","Did Not Participate In Practice",2023-09-15 19:56:47
2023,"REG","DET",2,"00-0038096","DE","Josh Paschal","Josh","Paschal","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-15 19:53:54
2023,"REG","DET",2,"00-0032381","T","Taylor Decker","Taylor","Decker","Ankle",NA,"Doubtful","Ankle",NA,"Did Not Participate In Practice",2023-09-15 19:53:58
2023,"REG","GB",2,"00-0037816","WR","Romeo Doubs","Romeo","Doubs",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 19:06:16
2023,"REG","GB",2,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 19:06:24
2023,"REG","GB",2,"00-0038411","S","Anthony Johnson","Anthony","Johnson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 19:06:04
2023,"REG","GB",2,"00-0037547","P","Daniel Whelan","Daniel","Whelan",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-09-15 19:06:04
2023,"REG","GB",2,"00-0034967","LB","Rashan Gary","Rashan","Gary",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-09-15 19:06:04
2023,"REG","GB",2,"00-0030074","T","David Bakhtiari","David","Bakhtiari","Not injury related - resting player","Knee","Questionable","Not injury related - resting player","Knee","Did Not Participate In Practice",2023-09-15 19:09:24
2023,"REG","GB",2,"00-0033293","RB","Aaron Jones","Aaron","Jones","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 19:09:24
2023,"REG","GB",2,"00-0037074","LB","Quay Walker","Quay","Walker","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2023-09-15 19:09:24
2023,"REG","GB",2,"00-0038124","WR","Christian Watson","Christian","Watson","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-15 19:09:24
2023,"REG","HOU",2,"00-0035995","S","Grayland Arnold","Grayland","Arnold",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0035276","LB","Blake Cashman","Blake","Cashman",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:09:22
2023,"REG","HOU",2,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0037614","WR","John Metchie","John","Metchie",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:09:16
2023,"REG","HOU",2,"00-0033854","RB","Dare Ogunbowale","Dare","Ogunbowale",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0032103","LB","Denzel Perryman","Denzel","Perryman",NA,NA,NA,"Ankle","Wrist","Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0034383","TE","Dalton Schultz","Dalton","Schultz",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0037246","S","Jalen Pitre","Jalen","Pitre","Chest",NA,"Out","Chest",NA,"Did Not Participate In Practice",2023-09-15 20:10:56
2023,"REG","HOU",2,"00-0031298","S","Jimmie Ward","Jimmie","Ward","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2023-09-15 20:10:51
2023,"REG","HOU",2,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2023-09-15 20:10:17
2023,"REG","HOU",2,"00-0031740","LB","Neville Hewitt","Neville","Hewitt","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2023-09-15 20:10:17
2023,"REG","HOU",2,"00-0039163","QB","C.J. Stroud","C.J.","Stroud","right Shoulder",NA,"Questionable","right Shoulder",NA,"Limited Participation in Practice",2023-09-15 20:10:17
2023,"REG","IND",2,"00-0033269","P","Rigoberto Sanchez","Rigoberto","Sanchez",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2023-09-15 19:10:46
2023,"REG","IND",2,"00-0036251","RB","Zack Moss","Zack","Moss",NA,NA,NA,"Forearm",NA,"Full Participation in Practice",2023-09-15 19:10:12
2023,"REG","IND",2,"00-0034836","T","Braden Smith","Braden","Smith",NA,NA,NA,"Knee","Ankle","Full Participation in Practice",2023-09-15 19:10:12
2023,"REG","IND",2,"00-0036876","TE","Kylen Granson","Kylen","Granson","Hamstring",NA,"Questionable",NA,NA,"
    ",2023-09-16 16:07:40
2023,"REG","IND",2,"00-0037292","TE","Andrew Ogletree","Andrew","Ogletree","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2023-09-15 19:11:00
2023,"REG","IND",2,"00-0034342","G","Quenton Nelson","Quenton","Nelson","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-09-15 19:11:00
2023,"REG","JAX",2,"00-0038596","S","Antonio Johnson","Antonio","Johnson","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 19:14:49
2023,"REG","JAX",2,"00-0037296","CB","Gregory Junior","Gregory","Junior","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-15 19:14:58
2023,"REG","JAX",2,"00-0037814","C","Luke Fortner","Luke","Fortner","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-15 19:14:28
2023,"REG","JAX",2,"00-0038940","DE","Tyler Lacy","Tyler","Lacy","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2023-09-15 19:14:28
2023,"REG","JAX",2,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-15 19:14:28
2023,"REG","KC",2,"00-0036621","LB","Nick Bolton","Nick","Bolton",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-15 19:07:32
2023,"REG","KC",2,"00-0034286","WR","Richie James","Richie","James",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0038986","CB","Nic Jones","Nic","Jones",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0036913","WR","Kadarius Toney","Kadarius","Toney",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0035890","DT","Tershawn Wharton","Tershawn","Wharton",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0032762","DT","Chris Jones","Chris","Jones",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0036374","CB","L'Jarius Sneed","L'Jarius","Sneed",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-09-15 19:06:40
2023,"REG","KC",2,"00-0036360","RB","Clyde Edwards-Helaire","Clyde","Edwards-Helaire","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-09-15 19:08:03
2023,"REG","KC",2,"00-0030506","TE","Travis Kelce","Travis","Kelce","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-15 19:08:03
2023,"REG","LA",2,"00-0031388","DT","Aaron Donald","Aaron","Donald",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-15 20:00:24
2023,"REG","LA",2,"00-0034803","T","Joseph Noteboom","Joseph","Noteboom",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-15 19:58:01
2023,"REG","LA",2,"00-0033783","CB","Ahkello Witherspoon","Ahkello","Witherspoon",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-09-15 19:58:01
2023,"REG","LA",2,"00-0039060","S","Jason Taylor","Jason","Taylor",NA,NA,NA,"Groin",NA,"Limited Participation in Practice",2023-09-14 23:29:58
2023,"REG","LA",2,"00-0036994","LB","Ernest Jones","Ernest","Jones","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-09-15 20:02:26
2023,"REG","LA",2,"00-0039075","WR","Puka Nacua","Puka","Nacua","Oblique",NA,"Questionable","Oblique",NA,"Limited Participation in Practice",2023-09-15 20:01:18
2023,"REG","LA",2,"00-0034114","C","Coleman Shelton","Coleman","Shelton","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-09-15 20:01:36
2023,"REG","LA",2,"00-0037844","S","Russ Yeast","Russ","Yeast","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-15 20:01:55
